Date,Tmax_1,Tmin_1,Tavg_1,Tdepart,Tdew_point_1,Twet_bulb_1,HeatDegDay_1,CoolDegDay_1,Sunrise,Sunset,PrecipTotal_1,StnPressure_1,Wind_ResultSpeed_1,Wind_ResultDir_1,Wind_AvgSpeed_1,WeatherCode_BR_1,WeatherCode_DZ_1,WeatherCode_HZ_1,WeatherCode_NONE_1,WeatherCode_RA_1,WeatherCode_TS_1,WeatherCode_TSRA_1,Tmax_2,Tmin_2,Tavg_2,Tdew_point_2,Twet_bulb_2,HeatDegDay_2,CoolDegDay_2,PrecipTotal_2,StnPressure_2,Wind_ResultSpeed_2,Wind_ResultDir_2,Wind_AvgSpeed_2,WeatherCode_BR_2,WeatherCode_DZ_2,WeatherCode_HZ_2,WeatherCode_NONE_2,WeatherCode_RA_2,WeatherCode_TS_2,WeatherCode_TSRA_2
2007-09-01,81,57,69,1,55,61,0,4,517,1827,0.0,29.49,4.2,11,5.0,0,0,0,1,0,0,0,79,60,70,56,62,0,5,0.0,29.54,4.4,11,4.4,0,0,0,1,0,0,0
2007-09-02,85,61,73,5,57,63,0,8,518,1826,0.0,29.41,4.2,21,5.0,0,0,0,1,0,0,0,84,62,73,56,63,0,8,0.0,29.47,4.8,21,6.0,0,0,0,1,0,0,0
2007-09-03,88,66,77,9,61,67,0,12,519,1824,0.0,29.36,2.0,27,5.8,0,0,0,1,0,0,0,88,64,76,61,67,0,11,0.0,29.42,3.0,25,6.2,0,0,0,1,0,0,0
2007-09-04,89,63,76,8,60,66,0,11,520,1822,0.0,29.28,2.8,22,4.3,0,0,0,1,0,0,0,90,67,79,59,67,0,14,0.0,29.34,2.2,24,5.0,0,0,0,1,0,0,0
2007-09-05,90,66,78,11,63,69,0,13,521,1821,0.005,29.24,6.4,19,6.5,0,0,0,0,1,0,0,91,72,82,62,69,0,17,0.0,29.31,6.4,19,6.7,0,0,0,1,0,0,0
2007-09-06,82,73,78,11,67,70,0,13,522,1819,0.18,29.21,11.9,20,12.1,0,0,1,0,1,0,0,84,74,79,66,70,0,14,0.08,29.27,12.8,20,13.0,0,0,1,0,0,0,1
2007-09-07,84,70,77,10,68,70,0,12,523,1817,0.19,29.15,10.4,23,13.9,1,0,1,0,1,0,1,84,71,78,67,70,0,13,0.67,29.21,9.5,23,13.0,1,0,1,0,1,0,1
2007-09-08,78,64,71,5,57,63,0,6,524,1815,0.0,29.3,6.0,5,7.2,0,0,0,1,0,0,0,78,68,73,58,64,0,8,0.0,29.34,8.4,5,9.4,0,0,0,1,0,0,0
2007-09-09,80,63,72,6,59,63,0,7,525,1814,0.0,29.36,9.2,3,9.9,0,0,0,1,0,0,0,79,63,71,59,64,0,6,0.0,29.41,10.1,3,10.9,0,0,0,1,0,0,0
2007-09-10,74,54,64,-2,58,60,1,0,526,1812,0.36,29.3,7.2,2,9.0,1,0,0,0,1,0,0,73,55,64,59,62,1,0,0.25,29.34,7.4,3,9.7,0,0,0,0,1,0,0
2007-09-11,71,50,61,-4,44,52,4,0,527,1810,0.005,29.2,11.7,29,13.5,0,0,0,1,0,0,0,71,51,61,44,52,4,0,0.005,29.26,12.1,29,13.7,0,0,0,1,0,0,0
2007-09-12,67,46,57,-8,42,49,8,0,528,1809,0.0,29.4,1.8,3,5.6,0,0,0,1,0,0,0,66,46,56,43,50,9,0,0.0,29.46,1.9,5,6.0,0,0,0,1,0,0,0
2007-09-13,78,50,64,-1,45,54,1,0,529,1807,0.0,29.23,8.3,19,8.5,0,0,0,1,0,0,0,79,53,66,43,54,0,1,0.0,29.3,7.1,20,7.7,0,0,0,1,0,0,0
2007-09-14,66,45,56,-8,39,48,9,0,530,1805,0.0,29.36,12.1,32,13.4,0,0,0,1,0,0,0,67,47,57,40,49,8,0,0.0,29.41,11.7,32,13.0,0,0,0,1,0,0,0
2007-09-15,61,39,50,-14,33,43,15,0,531,1803,0.0,29.56,1.4,33,5.9,0,0,0,1,0,0,0,62,42,52,35,45,13,0,0.0,29.62,1.1,35,6.6,0,0,0,1,0,0,0
2007-09-16,71,44,58,-6,40,49,7,0,532,1800,0.0,29.46,6.8,18,7.4,0,0,0,1,0,0,0,72,49,61,38,50,4,0,0.0,29.52,7.7,18,8.2,0,0,0,1,0,0,0
2007-09-17,80,52,66,2,49,57,0,1,533,1758,0.0,29.39,11.7,17,12.1,0,0,0,1,0,0,0,80,55,68,48,57,0,3,0.0,29.46,10.6,17,11.0,0,0,0,1,0,0,0
2007-09-18,88,63,76,12,58,65,0,11,535,1756,0.0,29.34,12.9,19,13.1,0,0,0,1,0,0,0,89,66,78,57,65,0,13,0.0,29.41,12.5,19,12.8,0,0,0,1,0,0,0
2007-09-19,84,65,75,12,59,65,0,10,536,1755,0.0,29.41,5.0,26,9.7,0,0,0,1,0,0,0,84,68,76,59,65,0,11,0.0,29.47,3.5,25,9.0,0,0,0,1,0,0,0
2007-09-20,78,60,69,7,59,63,0,4,537,1753,0.0,29.39,5.3,7,6.6,0,0,0,1,0,0,0,76,63,70,59,64,0,5,0.0,29.44,5.6,8,6.1,0,0,0,1,0,0,0
2007-09-21,88,64,76,14,59,66,0,11,538,1751,0.0,29.18,10.3,21,12.4,0,0,1,0,0,0,0,90,68,79,59,66,0,14,0.0,29.23,9.8,22,11.5,0,0,1,0,0,0,0
2007-09-22,74,51,63,1,43,53,2,0,539,1749,0.0,29.42,2.6,3,6.8,0,0,0,1,0,0,0,72,58,65,45,55,0,0,0.0,29.48,4.3,1,7.7,0,0,0,1,0,0,0
2007-09-23,84,50,67,6,50,58,0,2,540,1748,0.0,29.43,4.6,13,5.3,0,0,0,1,0,0,0,83,55,69,50,59,0,4,0.0,29.49,5.9,12,6.4,0,0,0,1,0,0,0
2007-09-24,90,68,79,18,63,68,0,14,541,1746,0.0,29.27,11.4,19,11.9,0,0,0,1,0,0,0,91,71,81,62,69,0,16,0.0,29.34,10.0,19,10.5,0,0,0,1,0,0,0
2007-09-25,85,63,74,13,65,69,0,9,542,1744,0.27,29.23,7.9,23,10.5,0,0,0,0,1,1,0,83,67,75,66,69,0,10,0.01,29.29,7.3,23,9.4,0,0,0,0,0,0,1
2007-09-26,69,53,61,1,50,55,4,0,543,1742,0.09,29.31,4.3,1,6.6,0,0,0,0,1,0,0,68,55,62,51,56,3,0,0.14,29.37,4.8,2,7.3,1,0,0,0,1,0,0
2007-09-27,75,49,62,2,49,55,3,0,544,1741,0.005,29.26,4.9,24,6.5,1,0,0,0,0,0,0,74,52,63,49,55,2,0,0.005,29.31,4.5,25,5.8,1,0,0,0,1,0,0
2007-09-28,73,53,63,4,46,53,2,0,545,1739,0.0,29.47,2.3,4,7.1,0,0,0,1,0,0,0,73,53,63,46,54,2,0,0.0,29.52,3.1,7,6.6,0,0,0,1,0,0,0
2007-09-29,80,50,65,6,46,55,0,0,546,1737,0.0,29.5,9.5,17,9.8,0,0,0,1,0,0,0,82,52,67,45,55,0,2,0.0,29.57,8.4,17,8.8,0,0,0,1,0,0,0
2007-09-30,83,59,71,12,49,59,0,6,547,1735,0.14,29.36,14.4,19,14.6,1,0,0,0,0,0,1,84,61,73,48,59,0,8,0.14,29.44,12.9,19,13.2,1,0,0,0,0,0,1
2007-10-01,69,59,64,6,59,61,1,0,548,1734,0.29,29.28,6.1,22,8.1,1,1,0,0,1,0,0,68,59,64,59,61,1,0,0.17,29.35,7.9,21,8.9,1,0,0,0,1,0,0
2007-10-02,78,57,68,10,59,63,0,3,549,1732,0.09,29.18,10.8,19,11.1,1,0,0,0,1,0,0,80,59,70,59,63,0,5,0.11,29.25,10.0,19,10.3,1,0,0,0,1,0,0
2007-10-03,74,55,65,8,48,56,0,0,550,1730,0.0,29.28,5.9,26,7.1,0,0,0,1,0,0,0,74,56,65,47,56,0,0,0.005,29.34,4.8,25,7.1,0,0,0,1,0,0,0
2007-10-04,82,51,67,10,56,61,0,2,552,1729,0.0,29.34,3.9,17,4.6,0,0,1,0,0,0,0,83,56,70,56,62,0,5,0.0,29.39,4.6,17,5.9,0,0,0,1,0,0,0
2007-10-05,84,62,73,16,65,68,0,8,553,1727,0.0,29.36,7.0,17,7.0,0,0,1,0,0,0,0,85,68,77,65,69,0,12,0.06,29.42,6.8,18,7.0,1,0,0,0,1,0,0
2007-10-06,87,69,78,22,67,70,0,13,554,1725,0.0,29.33,6.9,20,7.4,0,0,0,1,0,0,0,88,71,80,66,71,0,15,0.0,29.39,6.4,21,6.7,0,0,0,1,0,0,0
2007-10-07,87,67,77,21,66,70,0,12,555,1724,0.0,29.31,5.2,19,5.9,0,0,0,1,0,0,0,88,70,79,65,70,0,14,0.0,29.38,5.3,19,5.9,0,0,0,1,0,0,0
2007-10-08,87,60,74,18,61,66,0,9,556,1722,0.0,29.23,7.7,24,10.1,0,0,0,1,0,0,0,88,62,75,60,66,0,10,0.0,29.28,7.3,24,9.9,0,0,0,1,0,0,0
2007-10-09,76,49,63,8,44,53,2,0,557,1720,0.0,29.21,11.5,28,12.8,0,0,0,1,0,0,0,77,50,64,44,53,1,0,0.0,29.27,12.1,28,13.3,0,0,0,1,0,0,0
2007-10-10,54,47,51,-4,38,44,14,0,558,1719,0.005,29.21,15.1,31,15.5,0,1,0,0,1,0,0,53,47,50,37,44,15,0,0.005,29.26,14.4,31,14.6,0,0,0,1,0,0,0
2007-10-11,54,46,50,-4,39,45,15,0,559,1717,0.0,29.28,11.9,36,12.9,0,0,0,1,0,0,0,56,48,52,39,45,13,0,0.0,29.34,14.6,36,15.5,0,0,0,1,0,0,0
2007-10-12,56,41,49,-5,35,43,16,0,600,1715,0.0,29.28,3.4,35,4.6,0,0,0,1,0,0,0,57,45,51,35,43,14,0,0.0,29.34,2.8,36,5.4,0,0,0,1,0,0,0
2007-10-13,59,40,50,-3,41,47,15,0,602,1714,0.0,29.31,2.7,20,3.5,0,0,0,1,0,0,0,59,44,52,40,47,13,0,0.0,29.38,3.6,21,4.7,0,0,0,1,0,0,0
2007-10-14,61,53,57,4,49,53,8,0,603,1712,0.15,29.34,5.6,11,6.6,0,0,0,0,1,0,0,63,55,59,47,52,6,0,0.01,29.4,5.7,12,6.0,0,0,0,0,1,0,0
2007-10-15,74,51,63,10,52,57,2,0,604,1711,0.07,29.21,4.1,14,5.6,1,0,0,0,1,0,0,77,55,66,50,57,0,1,0.04,29.26,6.6,16,6.9,0,0,0,0,1,0,0
2007-10-16,67,52,60,8,54,57,5,0,605,1709,0.24,29.16,6.4,21,7.5,1,1,0,0,1,0,0,68,56,62,55,58,3,0,0.19,29.23,6.5,21,7.3,1,0,0,0,1,0,0
2007-10-17,72,47,60,8,53,57,5,0,606,1707,0.04,29.07,9.3,14,9.8,0,0,1,0,1,0,0,74,50,62,53,57,3,0,0.11,29.13,8.6,14,9.1,0,0,1,0,1,0,0
2007-10-18,78,59,69,18,56,61,0,4,607,1706,0.3,28.59,17.2,19,18.9,1,0,0,0,1,0,0,79,60,70,57,62,0,5,0.34,28.67,15.5,19,17.2,1,0,0,0,1,0,1
2007-10-19,60,52,56,5,48,52,9,0,608,1704,0.01,28.75,16.2,24,16.7,1,0,0,0,1,0,0,61,53,57,48,52,8,0,0.005,28.82,17.7,24,18.0,0,1,0,0,1,0,0
2007-10-20,73,47,60,10,43,52,5,0,610,1703,0.0,29.02,10.9,21,12.0,0,0,0,1,0,0,0,74,47,61,43,52,4,0,0.0,29.1,11.1,21,11.7,0,0,0,1,0,0,0
2007-10-21,80,60,70,20,47,57,0,5,611,1701,0.0,29.08,18.0,20,18.2,0,0,0,1,0,0,0,79,61,70,46,56,0,5,0.0,29.15,16.7,20,16.8,0,0,0,1,0,0,0
2007-10-22,67,46,57,7,47,50,8,0,612,1700,0.16,29.26,5.2,36,9.2,1,1,0,0,1,0,0,66,47,57,47,51,8,0,0.15,29.32,5.8,1,10.3,1,1,0,0,1,0,0
2007-10-23,58,43,51,2,36,44,14,0,613,1658,0.0,29.2,5.2,31,8.2,0,0,0,1,0,0,0,53,46,50,39,45,15,0,0.03,29.26,4.0,31,7.9,0,0,0,0,1,0,0
2007-10-24,55,43,49,0,35,42,16,0,614,1657,0.0,29.46,13.3,2,14.5,0,0,0,1,0,0,0,53,45,49,35,43,16,0,0.0,29.51,16.0,2,17.3,0,0,0,1,0,0,0
2007-10-25,55,45,50,2,39,46,15,0,616,1656,0.005,29.47,13.9,6,14.1,0,0,0,0,1,0,0,57,45,51,40,46,14,0,0.005,29.52,14.5,6,14.7,0,0,0,0,1,0,0
2007-10-26,65,53,59,11,48,52,6,0,617,1654,0.33,29.31,6.2,5,6.9,1,0,0,0,1,0,0,66,53,60,49,52,5,0,0.41,29.38,4.2,6,7.2,1,0,0,0,1,0,0
2007-10-27,55,37,46,-2,38,45,19,0,618,1653,0.01,29.56,9.4,32,9.9,1,0,0,0,1,0,0,57,39,48,41,46,17,0,0.08,29.62,7.9,31,9.1,1,0,1,0,1,0,0
2007-10-28,56,34,45,-2,30,39,20,0,619,1651,0.0,29.79,3.4,23,4.2,0,0,0,1,0,0,0,56,34,45,30,39,20,0,0.0,29.86,3.5,23,4.1,0,0,0,1,0,0,0
2007-10-29,61,39,50,3,32,42,15,0,620,1650,0.0,29.63,10.2,22,10.4,0,0,0,1,0,0,0,60,39,50,32,42,15,0,0.0,29.7,9.1,22,9.3,0,0,0,1,0,0,0
2007-10-30,66,41,54,8,38,46,11,0,622,1649,0.0,29.43,12.2,20,12.5,0,0,0,1,0,0,0,66,42,54,37,46,11,0,0.0,29.51,10.8,20,10.9,0,0,0,1,0,0,0
2007-10-31,62,41,52,6,37,46,13,0,623,1647,0.0,29.3,12.2,25,14.3,0,0,0,1,0,0,0,63,43,53,38,46,12,0,0.0,29.36,12.2,25,15.0,0,0,0,1,0,0,0
2008-05-01,74,48,61,8,51,56,4,0,448,1849,0.0,28.95,10.6,16,11.5,0,0,0,1,0,0,0,73,48,61,51,57,4,0,0.005,29.01,9.8,17,10.4,0,0,0,1,0,0,0
2008-05-02,74,51,63,9,55,58,2,0,447,1850,1.28,28.79,13.8,20,15.1,1,0,0,0,1,0,1,74,55,65,56,60,0,0,0.74,28.85,11.9,19,13.0,1,0,0,0,1,0,1
2008-05-03,56,43,50,-4,41,46,15,0,446,1851,0.005,29.01,10.4,25,12.7,0,0,0,0,1,0,0,56,44,50,42,46,15,0,0.01,29.08,11.2,25,12.7,1,0,0,0,1,0,0
2008-05-04,65,38,52,-2,34,45,13,0,444,1852,0.0,29.31,5.6,24,6.3,0,0,0,1,0,0,0,66,39,53,33,45,12,0,0.0,29.38,5.1,23,5.6,0,0,0,1,0,0,0
2008-05-05,75,50,63,8,38,50,2,0,443,1853,0.0,29.27,4.4,26,7.0,0,0,0,1,0,0,0,74,50,62,38,50,3,0,0.0,29.34,3.7,23,6.2,0,0,0,1,0,0,0
2008-05-06,81,46,64,9,44,55,1,0,442,1855,0.0,29.16,6.3,22,7.1,0,0,0,1,0,0,0,82,52,67,43,55,0,2,0.0,29.23,6.9,22,8.8,0,0,0,1,0,0,0
2008-05-07,70,49,60,5,52,56,5,0,441,1856,0.76,28.97,3.5,23,12.3,1,0,0,0,1,0,0,71,50,61,53,56,4,0,0.71,29.03,1.9,22,11.1,1,0,0,0,1,0,0
2008-05-08,59,45,52,-4,35,44,13,0,439,1857,0.0,29.08,12.2,5,12.6,0,0,0,1,0,0,0,59,47,53,36,45,12,0,0.0,29.14,14.3,5,15.0,0,0,0,1,0,0,0
2008-05-09,58,41,50,-6,34,43,15,0,438,1858,0.0,29.15,6.3,3,6.9,0,0,0,1,0,0,0,58,42,50,35,44,15,0,0.0,29.2,6.5,3,7.0,0,0,0,1,0,0,0
2008-05-10,61,38,50,-6,37,45,15,0,437,1859,0.0,29.08,5.9,7,6.3,0,0,0,1,0,0,0,61,41,51,39,46,14,0,0.0,29.15,6.0,8,6.6,0,0,0,1,0,0,0
2008-05-11,58,46,52,-5,43,47,13,0,436,1900,0.95,28.85,14.5,2,17.7,1,0,0,0,1,0,0,60,47,54,44,48,11,0,1.46,28.89,14.3,2,17.8,1,0,0,0,1,0,0
2008-05-12,56,40,48,-9,38,43,17,0,435,1901,0.0,29.26,5.1,7,7.8,0,0,0,1,0,0,0,53,41,47,39,43,18,0,0.0,29.32,4.9,6,7.6,0,0,0,1,0,0,0
2008-05-13,73,40,57,-1,45,51,8,0,434,1902,0.08,29.2,15.5,18,15.9,0,0,0,0,1,0,1,73,45,59,45,52,6,0,0.32,29.28,13.7,18,14.4,0,0,0,0,1,0,1
2008-05-14,64,45,55,-3,48,52,10,0,433,1903,0.02,29.19,2.0,25,9.6,1,1,0,0,0,0,0,61,46,54,49,52,11,0,0.02,29.25,2.5,21,8.9,1,0,0,0,1,0,0
2008-05-15,57,43,50,-8,37,45,15,0,432,1904,0.0,29.33,6.8,5,7.9,0,0,0,1,0,0,0,57,43,50,37,45,15,0,0.0,29.38,7.5,5,8.1,0,0,0,1,0,0,0
2008-05-16,73,40,57,-2,41,50,8,0,431,1905,0.0,29.1,8.9,25,9.4,0,0,0,1,0,0,0,72,41,57,41,50,8,0,0.0,29.16,8.3,25,8.8,0,0,0,1,0,0,0
2008-05-17,73,52,63,4,41,52,2,0,430,1906,0.12,28.87,12.9,30,14.7,0,0,0,0,1,0,0,73,50,62,41,52,3,0,0.26,28.94,11.2,29,14.1,1,0,0,0,1,0,1
2008-05-18,55,44,50,-10,39,45,15,0,429,1907,0.0,28.93,3.5,34,8.2,0,0,0,1,0,0,0,55,45,50,40,46,15,0,0.0,28.98,1.6,35,7.9,0,0,0,1,0,0,0
2008-05-19,60,40,50,-10,33,43,15,0,428,1908,0.005,28.96,3.9,7,5.7,0,0,0,0,1,0,0,59,42,51,34,44,14,0,0.005,29.02,4.4,7,6.2,0,0,0,0,1,0,0
2008-05-20,66,47,57,-4,37,47,8,0,427,1909,0.0,28.94,7.3,31,9.2,0,0,0,1,0,0,0,64,49,57,37,47,8,0,0.005,29.0,6.9,30,7.7,0,0,0,1,0,0,0
2008-05-21,66,41,54,-7,36,46,11,0,426,1910,0.0,29.0,7.2,32,9.2,0,0,0,1,0,0,0,65,45,55,36,46,10,0,0.0,29.05,6.8,33,8.8,0,0,0,1,0,0,0
2008-05-22,59,45,52,-9,38,45,13,0,425,1911,0.0,29.24,8.8,5,9.8,0,0,0,1,0,0,0,56,47,52,38,45,13,0,0.0,29.29,10.5,5,11.2,0,0,0,1,0,0,0
2008-05-23,57,46,52,-9,39,45,13,0,425,1912,0.0,29.41,10.7,3,10.9,0,0,0,1,0,0,0,59,48,54,40,46,11,0,0.0,29.47,10.4,3,10.7,0,0,0,1,0,0,0
2008-05-24,67,40,54,-8,40,48,11,0,424,1913,0.0,29.44,7.4,7,8.4,0,0,0,1,0,0,0,68,44,56,38,48,9,0,0.0,29.51,6.9,7,7.4,0,0,0,1,0,0,0
2008-05-25,78,44,61,-1,50,57,4,0,423,1914,0.005,29.18,10.3,18,11.9,0,0,0,0,0,0,1,78,51,65,48,57,0,0,0.0,29.26,11.1,17,12.4,0,0,0,1,0,0,0
2008-05-26,81,47,64,2,60,64,1,0,422,1915,0.48,29.11,6.2,25,11.8,1,0,0,0,1,0,1,84,53,69,60,65,0,4,0.0,29.17,7.3,24,12.0,0,0,1,0,1,1,1
2008-05-27,50,42,46,-16,35,42,19,0,422,1916,0.0,29.5,19.2,3,19.3,0,0,0,1,0,0,0,53,45,49,36,43,16,0,0.005,29.54,18.0,2,17.4,0,0,0,0,1,0,0
2008-05-28,62,43,53,-10,32,43,12,0,421,1916,0.0,29.6,8.2,6,8.7,0,0,0,1,0,0,0,61,45,53,35,44,12,0,0.0,29.66,7.8,7,8.5,0,0,0,1,0,0,0
2008-05-29,67,42,55,-9,37,47,10,0,421,1917,0.01,29.39,3.5,11,4.2,0,0,0,0,1,0,0,68,45,57,38,48,8,0,0.08,29.46,2.2,10,3.8,0,0,0,0,1,0,0
2008-05-30,77,55,66,2,59,62,0,1,420,1918,0.4,29.03,8.4,21,10.4,1,0,0,0,1,0,1,77,58,68,60,63,0,3,0.3,29.09,9.4,20,10.7,1,0,0,0,1,1,0
2008-05-31,79,59,69,5,56,62,0,4,420,1919,0.0,29.1,10.8,28,11.9,0,0,0,1,0,0,0,79,60,70,56,62,0,5,0.0,29.15,11.1,28,12.3,0,0,0,1,0,0,0
2008-06-01,74,53,64,0,47,55,1,0,419,1920,0.0,29.23,4.6,10,5.4,0,0,0,1,0,0,0,71,56,64,46,55,1,0,0.0,29.29,5.6,8,5.9,0,0,0,1,0,0,0
2008-06-02,86,56,71,7,52,60,0,6,419,1920,0.005,29.16,1.9,8,4.8,0,0,0,0,1,0,0,85,61,73,53,61,0,8,0.0,29.21,1.7,13,5.7,0,0,0,1,0,0,0
2008-06-03,69,55,62,-2,55,57,3,0,418,1921,0.52,28.97,7.3,4,9.2,1,0,0,0,1,0,1,74,57,66,58,60,0,1,0.92,29.02,5.2,3,6.7,1,0,1,0,1,0,0
2008-06-04,78,54,66,2,59,61,0,1,418,1922,0.005,28.9,4.5,4,5.2,1,1,1,0,0,0,1,78,59,69,61,64,0,4,0.02,28.95,3.1,5,4.3,1,0,1,0,0,1,1
2008-06-05,87,60,74,9,68,71,0,9,417,1923,0.64,29.0,11.5,20,14.0,1,0,0,0,0,0,1,88,68,78,69,72,0,13,0.22,29.06,13.2,20,13.8,0,0,0,0,0,0,1
2008-06-06,87,73,80,14,68,72,0,15,417,1923,0.005,29.07,21.1,20,21.5,0,0,0,0,1,0,0,86,73,80,69,72,0,15,0.03,29.14,19.2,20,19.5,0,0,0,0,1,0,0
2008-06-07,85,69,77,11,71,73,0,12,417,1924,0.11,29.16,12.5,19,13.2,1,0,0,0,1,1,0,84,72,78,71,73,0,13,0.07,29.23,11.8,19,12.4,1,0,0,0,0,1,0
2008-06-08,85,64,75,9,68,70,0,10,417,1925,1.24,29.11,6.5,18,12.2,0,0,0,0,1,1,1,87,65,76,69,71,0,11,1.31,29.18,4.2,19,11.5,1,0,0,0,1,0,0
2008-06-09,74,65,70,4,64,66,0,5,416,1925,0.14,29.1,6.3,22,7.7,1,0,0,0,1,0,0,74,65,70,64,66,0,5,0.21,29.17,6.5,23,8.8,0,1,0,0,1,0,0
2008-06-10,79,59,69,2,56,61,0,4,416,1926,0.005,29.18,8.8,25,9.6,0,0,0,0,1,0,0,80,60,70,56,63,0,5,0.01,29.25,9.3,25,10.4,0,0,0,0,1,0,0
2008-06-11,86,61,74,7,56,64,0,9,416,1926,0.0,29.28,8.9,18,10.0,0,0,0,1,0,0,0,86,66,76,55,64,0,11,0.0,29.34,9.4,18,10.4,0,0,0,1,0,0,0
2008-06-12,91,73,82,14,63,69,0,17,416,1927,0.0,29.2,16.1,18,16.3,0,0,0,1,0,0,0,91,73,82,63,70,0,17,0.0,29.26,14.8,18,15.1,0,0,0,1,0,0,0
2008-06-13,82,65,74,6,62,66,0,9,416,1927,0.39,29.21,8.9,22,9.9,1,0,0,0,1,0,1,82,66,74,63,66,0,9,0.19,29.28,9.6,23,10.8,0,0,0,0,1,1,1
2008-06-14,84,59,72,4,53,61,0,7,416,1928,0.0,29.23,8.3,24,8.8,0,0,0,1,0,0,0,84,61,73,52,62,0,8,0.0,29.29,8.7,24,9.3,0,0,0,1,0,0,0
2008-06-15,81,61,71,3,60,64,0,6,416,1928,0.18,29.15,8.1,24,9.8,0,0,0,0,1,0,0,82,60,71,60,64,0,6,0.29,29.23,8.4,24,9.7,1,0,0,0,1,0,1
2008-06-16,72,59,66,-3,49,57,0,1,416,1929,0.0,29.2,10.7,31,11.2,0,0,0,1,0,0,0,74,60,67,49,57,0,2,0.0,29.25,10.8,31,11.5,0,0,0,1,0,0,0
2008-06-17,76,55,66,-3,46,55,0,1,416,1929,0.0,29.26,10.7,30,11.2,0,0,0,1,0,0,0,76,56,66,46,55,0,1,0.0,29.32,10.2,30,10.8,0,0,0,1,0,0,0
2008-06-18,77,56,67,-3,48,56,0,2,416,1929,0.0,29.21,4.8,3,7.3,0,0,0,1,0,0,0,75,58,67,49,56,0,2,0.0,29.26,5.0,5,7.5,0,0,0,1,0,0,0
2008-06-19,81,52,67,-3,46,56,0,2,416,1930,0.0,29.21,1.8,25,5.1,0,0,0,1,0,0,0,80,55,68,47,57,0,3,0.0,29.27,1.5,14,5.4,0,0,0,1,0,0,0
2008-06-20,82,58,70,0,53,60,0,5,416,1930,0.09,29.25,6.7,22,7.9,0,0,0,0,1,0,1,83,60,72,52,59,0,7,0.04,29.3,6.5,23,7.2,0,0,0,0,1,0,0
2008-06-21,82,61,72,2,52,61,0,7,416,1930,0.01,29.24,7.1,29,7.8,0,0,0,1,0,0,0,83,62,73,53,61,0,8,0.01,29.29,5.6,29,6.9,0,0,0,0,1,0,0
2008-06-22,82,57,70,0,52,59,0,5,417,1931,0.16,29.18,2.9,31,5.1,0,0,0,0,0,1,1,81,61,71,53,60,0,6,0.02,29.23,1.5,34,4.4,0,0,0,0,1,0,0
2008-06-23,77,56,67,-3,54,59,0,2,417,1931,0.0,29.33,3.9,4,6.4,0,0,0,1,0,0,0,76,57,67,54,59,0,2,0.0,29.38,3.8,3,6.4,0,0,0,1,0,0,0
2008-06-24,82,55,69,-2,53,60,0,4,417,1931,0.0,29.44,5.1,18,5.8,0,0,0,1,0,0,0,82,57,70,52,60,0,5,0.0,29.49,4.3,18,5.4,0,0,0,1,0,0,0
2008-06-25,79,66,73,2,64,67,0,8,417,1931,0.08,29.28,8.0,22,9.3,0,0,0,0,1,0,0,79,67,73,65,68,0,8,0.11,29.34,7.5,21,8.5,1,0,0,0,1,0,0
2008-06-26,86,70,78,7,66,70,0,13,418,1931,0.0,29.15,6.3,26,7.3,1,0,0,0,0,0,0,87,71,79,67,71,0,14,0.0,29.21,6.8,25,7.8,1,0,0,0,0,0,0
2008-06-27,84,66,75,4,67,70,0,10,418,1931,0.005,29.05,6.7,22,7.4,0,0,0,0,1,0,0,85,69,77,67,70,0,12,0.005,29.11,8.3,21,9.1,0,0,0,0,1,0,0
2008-06-28,83,64,74,3,55,63,0,9,419,1931,0.04,28.98,12.1,25,13.2,0,0,1,0,0,0,1,84,66,75,55,63,0,10,0.005,29.05,13.3,26,14.5,0,0,0,0,1,0,0
2008-06-29,75,60,68,-3,58,61,0,3,419,1931,0.58,29.08,7.3,31,9.7,1,0,0,0,1,0,0,77,61,69,58,61,0,4,0.22,29.13,7.9,30,10.1,1,0,0,0,1,0,0
2008-06-30,80,59,70,-2,50,58,0,5,419,1931,0.0,29.28,6.0,34,9.6,0,0,0,1,0,0,0,81,59,70,49,58,0,5,0.0,29.34,5.5,35,9.1,0,0,0,1,0,0,0
2008-07-01,83,58,71,-1,51,60,0,6,420,1931,0.0,29.24,8.1,24,8.0,0,0,0,1,0,0,0,84,57,71,50,60,0,6,0.0,29.3,8.2,23,8.3,0,0,0,1,0,0,0
2008-07-02,87,63,75,3,62,66,0,10,420,1931,0.2,29.09,8.7,23,13.2,1,0,0,0,1,1,0,89,63,76,62,67,0,11,0.12,29.14,7.4,24,11.7,0,0,0,0,1,0,0
2008-07-03,71,55,63,-9,51,57,2,0,421,1931,0.005,29.34,11.6,3,12.0,0,0,0,1,0,0,0,71,59,65,51,57,0,0,0.005,29.39,13.3,3,13.5,0,0,0,1,0,0,0
2008-07-04,76,52,64,-8,50,57,1,0,422,1930,0.0,29.35,6.0,5,6.6,0,0,0,1,0,0,0,75,58,67,50,58,0,2,0.0,29.4,6.5,6,7.5,0,0,0,1,0,0,0
2008-07-05,80,54,67,-5,52,59,0,2,422,1930,0.0,29.31,4.6,7,7.0,0,0,0,1,0,0,0,79,57,68,52,60,0,3,0.0,29.36,4.7,10,5.7,0,0,0,1,0,0,0
